"Datum","Bundesland","Mean(temp_max_month)","Mean(temp_min_month)","Mean(snow_height_final)","zamg_temp","Mean(sun_hours_final)","Mean(rr_final)","era5_temp","Temp_final","Sum(SA_Nächtigungen)","Month","Year","Sesson","Month (#1)","Year (#1)","month_sin","month_cos"
"1982-04-01","Salzburg",0.48833333333333373,-6.575000000000001,,-3.041666666666665,119.84999999999992,59.650000000000006,0.23308097222224444,-3.041666666666665,1256371,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Steiermark",13.06111111111111,2.51,,7.808888888888889,165.0499999999999,8.999999999999998,6.41609812500002,7.808888888888889,507239,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Tirol",13.497777777777776,1.8522222222222218,,7.698888888888886,201.99999999999997,8.2,-0.4868726805555331,7.698888888888886,2284000,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Vorarlberg",12.719999999999999,2.446666666666667,,7.358541666666671,193.90000000000003,53.45,3.3701038750000247,7.358541666666671,636374,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Wien",13.134444444444444,3.2266666666666666,,8.161203703703707,195.00000000000003,7.6777777777777745,8.00911516666668,8.161203703703707,387415,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-05-01","Burgenland",21.570967741935487,9.8,,15.70967741935484,246.19999999999996,29.100000000000005,15.145474448924745,15.70967741935484,180205,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Kärnten",15.894623655913978,5.601075268817204,,11.60412186379928,192.4,103.2,11.588503266129047,11.60412186379928,621671,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Niederösterreich",19.12043010752688,6.264516129032258,,12.742159498207883,253.99999999999997,92.56666666666668,13.666026115591427,12.742159498207883,551948,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Oberösterreich",19.592473118279568,7.701075268817204,,13.65806451612903,268,51.988888888888894,13.775239368279598,13.65806451612903,601633,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Salzburg",7.525806451612903,-0.5758064516129022,,3.4806451612903215,175.09999999999997,97.25,5.653162930107543,3.4806451612903215,871658,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Steiermark",20.291397849462367,8.326881720430107,,14.33010752688172,208.45000000000005,95.13333333333333,12.847230174731198,14.33010752688172,539007,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Tirol",20.29569892473118,7.234408602150538,,13.79032258064516,234.65000000000003,83.16666666666666,5.545070416666685,13.79032258064516,1286734,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Vorarlberg",19.262903225806454,8.293548387096774,,13.761962365591398,217.09999999999997,63.30000000000001,8.83404645161293,13.761962365591398,255822,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-05-01","Wien",20.64731182795699,9.058064516129033,,14.806541218637994,245.0999999999999,48.03333333333333,15.114574744623676,14.806541218637994,474678,5,1982,"Sommer_Neben",5,1982,0.49999999999999994,-0.8660254037844387
"1982-06-01","Burgenland",24.92666666666667,13.783333333333333,,19.36333333333333,233.69999999999985,55.69999999999999,19.08021880555559,19.36333333333333,278371,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Kärnten",20.56,9.796666666666665,,16.084675925925918,216.94999999999996,118.86666666666667,15.703291541666708,16.084675925925918,1964220,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Niederösterreich",22.47,10.082222222222223,,16.380648148148136,207.60000000000002,85.1,17.383580000000048,16.380648148148136,692989,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Oberösterreich",22.34,11.71111111111111,,17.041111111111107,219.5999999999999,107.12222222222222,17.23333050000002,17.041111111111107,875593,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Salzburg",11.889999999999997,3.5633333333333344,,7.7416666666666645,169.44999999999985,130.05,11.649444777777802,7.7416666666666645,1632726,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Steiermark",23.827777777777776,12.354444444444445,,18.116666666666667,218.09999999999994,85.83333333333333,16.680150041666653,18.116666666666667,795686,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Tirol",23.37555555555555,11.704444444444443,,17.566666666666666,208.65,131.36666666666665,10.21703184722225,17.566666666666666,2947214,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Vorarlberg",22.345,13.145000000000001,,17.52881944444445,169.7,206.1,13.514801277777803,17.52881944444445,491428,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-06-01","Wien",24.147777777777776,13.361111111111109,,18.61694444444445,238.2999999999999,43.16666666666667,19.01646868055561,18.61694444444445,453546,6,1982,"Sommer_Neben",6,1982,0.00000000000000012246467991473532,-1
"1982-07-01","Burgenland",26.674193548387095,15.929032258064519,,21.319354838709675,227.30000000000004,79.5,20.755356639784964,21.319354838709675,511691,7,1982,"Sommer_Haupt",7,1982,-0.4999999999999997,-0.8660254037844388
