"SA_Bundesland(AT)","SA_Datum","Sum(SA_Nächtigungen)","Month","Year","Sesson"
"Niederösterreich","1992-04-01",449902,4,1992,"Übergang"
"Niederösterreich","1992-05-01",608335,5,1992,"Sommer_Neben"
"Niederösterreich","1992-06-01",682965,6,1992,"Sommer_Neben"
"Niederösterreich","1992-07-01",818831,7,1992,"Sommer_Haupt"
"Niederösterreich","1992-08-01",975297,8,1992,"Sommer_Haupt"
"Niederösterreich","1992-09-01",738606,9,1992,"Sommer_Neben"
"Niederösterreich","1992-10-01",502788,10,1992,"Übergang"
"Niederösterreich","1992-11-01",260753,11,1992,"Übergang"
"Niederösterreich","1992-12-01",290432,12,1992,"Winter_Haupt"
"Niederösterreich","1993-01-01",312543,1,1993,"Winter_Haupt"
"Niederösterreich","1993-02-01",331447,2,1993,"Winter_Haupt"
"Niederösterreich","1993-03-01",343728,3,1993,"Winter_Haupt"
"Niederösterreich","1993-04-01",444252,4,1993,"Übergang"
"Niederösterreich","1993-05-01",610992,5,1993,"Sommer_Neben"
"Niederösterreich","1993-06-01",690626,6,1993,"Sommer_Neben"
"Niederösterreich","1993-07-01",815221,7,1993,"Sommer_Haupt"
"Niederösterreich","1993-08-01",923918,8,1993,"Sommer_Haupt"
"Niederösterreich","1993-09-01",710620,9,1993,"Sommer_Neben"
"Niederösterreich","1993-10-01",486361,10,1993,"Übergang"
"Niederösterreich","1993-11-01",287450,11,1993,"Übergang"
"Niederösterreich","1993-12-01",277621,12,1993,"Winter_Haupt"
"Niederösterreich","1994-01-01",288590,1,1994,"Winter_Haupt"
"Niederösterreich","1994-02-01",322422,2,1994,"Winter_Haupt"
"Niederösterreich","1994-03-01",355085,3,1994,"Winter_Haupt"
"Niederösterreich","1994-04-01",409728,4,1994,"Übergang"
"Niederösterreich","1994-05-01",616140,5,1994,"Sommer_Neben"
"Niederösterreich","1994-06-01",644939,6,1994,"Sommer_Neben"
"Niederösterreich","1994-07-01",784255,7,1994,"Sommer_Haupt"
"Niederösterreich","1994-08-01",887985,8,1994,"Sommer_Haupt"
"Niederösterreich","1994-09-01",673175,9,1994,"Sommer_Neben"
"Niederösterreich","1994-10-01",495605,10,1994,"Übergang"
"Niederösterreich","1994-11-01",277303,11,1994,"Übergang"
"Niederösterreich","1994-12-01",279917,12,1994,"Winter_Haupt"
"Niederösterreich","1995-01-01",309608,1,1995,"Winter_Haupt"
"Niederösterreich","1995-02-01",324843,2,1995,"Winter_Haupt"
"Niederösterreich","1995-03-01",325632,3,1995,"Winter_Haupt"
"Niederösterreich","1995-04-01",417786,4,1995,"Übergang"
"Niederösterreich","1995-05-01",568816,5,1995,"Sommer_Neben"
"Niederösterreich","1995-06-01",643437,6,1995,"Sommer_Neben"
"Niederösterreich","1995-07-01",735884,7,1995,"Sommer_Haupt"
"Niederösterreich","1995-08-01",821029,8,1995,"Sommer_Haupt"
"Niederösterreich","1995-09-01",617600,9,1995,"Sommer_Neben"
"Niederösterreich","1995-10-01",481226,10,1995,"Übergang"
"Niederösterreich","1995-11-01",287819,11,1995,"Übergang"
"Niederösterreich","1995-12-01",293491,12,1995,"Winter_Haupt"
"Niederösterreich","1996-01-01",293609,1,1996,"Winter_Haupt"
"Niederösterreich","1996-02-01",319119,2,1996,"Winter_Haupt"
"Niederösterreich","1996-03-01",324283,3,1996,"Winter_Haupt"
"Niederösterreich","1996-04-01",401862,4,1996,"Übergang"
"Niederösterreich","1996-05-01",564659,5,1996,"Sommer_Neben"
"Niederösterreich","1996-06-01",619492,6,1996,"Sommer_Neben"
"Niederösterreich","1996-07-01",729766,7,1996,"Sommer_Haupt"
"Niederösterreich","1996-08-01",775649,8,1996,"Sommer_Haupt"
"Niederösterreich","1996-09-01",597429,9,1996,"Sommer_Neben"
"Niederösterreich","1996-10-01",450408,10,1996,"Übergang"
"Niederösterreich","1996-11-01",277897,11,1996,"Übergang"
"Niederösterreich","1996-12-01",267659,12,1996,"Winter_Haupt"
"Niederösterreich","1997-01-01",276309,1,1997,"Winter_Haupt"
"Niederösterreich","1997-02-01",282778,2,1997,"Winter_Haupt"
"Niederösterreich","1997-03-01",332794,3,1997,"Winter_Haupt"
"Niederösterreich","1997-04-01",360154,4,1997,"Übergang"
"Niederösterreich","1997-05-01",541725,5,1997,"Sommer_Neben"
"Niederösterreich","1997-06-01",592937,6,1997,"Sommer_Neben"
"Niederösterreich","1997-07-01",660290,7,1997,"Sommer_Haupt"
"Niederösterreich","1997-08-01",782897,8,1997,"Sommer_Haupt"
"Niederösterreich","1997-09-01",596296,9,1997,"Sommer_Neben"
"Niederösterreich","1997-10-01",473607,10,1997,"Übergang"
"Niederösterreich","1997-11-01",277620,11,1997,"Übergang"
"Niederösterreich","1997-12-01",269171,12,1997,"Winter_Haupt"
"Niederösterreich","1998-01-01",268530,1,1998,"Winter_Haupt"
"Niederösterreich","1998-02-01",296345,2,1998,"Winter_Haupt"
"Niederösterreich","1998-03-01",311364,3,1998,"Winter_Haupt"
"Niederösterreich","1998-04-01",389833,4,1998,"Übergang"
"Niederösterreich","1998-05-01",567706,5,1998,"Sommer_Neben"
"Niederösterreich","1998-06-01",594781,6,1998,"Sommer_Neben"
"Niederösterreich","1998-07-01",673549,7,1998,"Sommer_Haupt"
"Niederösterreich","1998-08-01",816592,8,1998,"Sommer_Haupt"
"Niederösterreich","1998-09-01",637987,9,1998,"Sommer_Neben"
"Niederösterreich","1998-10-01",457864,10,1998,"Übergang"
"Niederösterreich","1998-11-01",297180,11,1998,"Übergang"
"Niederösterreich","1998-12-01",294727,12,1998,"Winter_Haupt"
"Niederösterreich","1999-01-01",291719,1,1999,"Winter_Haupt"
"Niederösterreich","1999-02-01",308692,2,1999,"Winter_Haupt"
"Niederösterreich","1999-03-01",342582,3,1999,"Winter_Haupt"
"Niederösterreich","1999-04-01",374309,4,1999,"Übergang"
"Niederösterreich","1999-05-01",562250,5,1999,"Sommer_Neben"
"Niederösterreich","1999-06-01",597528,6,1999,"Sommer_Neben"
"Niederösterreich","1999-07-01",690291,7,1999,"Sommer_Haupt"
"Niederösterreich","1999-08-01",792803,8,1999,"Sommer_Haupt"
"Niederösterreich","1999-09-01",625972,9,1999,"Sommer_Neben"
"Niederösterreich","1999-10-01",480851,10,1999,"Übergang"
"Niederösterreich","1999-11-01",306294,11,1999,"Übergang"
"Niederösterreich","1999-12-01",289267,12,1999,"Winter_Haupt"
"Niederösterreich","2000-01-01",319786,1,2000,"Winter_Haupt"
"Niederösterreich","2000-02-01",337670,2,2000,"Winter_Haupt"
"Niederösterreich","2000-03-01",340804,3,2000,"Winter_Haupt"
"Niederösterreich","2000-04-01",424172,4,2000,"Übergang"
"Niederösterreich","2000-05-01",543416,5,2000,"Sommer_Neben"
"Niederösterreich","2000-06-01",625259,6,2000,"Sommer_Neben"
"Niederösterreich","2000-07-01",681540,7,2000,"Sommer_Haupt"
"Niederösterreich","2000-08-01",778793,8,2000,"Sommer_Haupt"
"Niederösterreich","2000-09-01",602075,9,2000,"Sommer_Neben"
"Niederösterreich","2000-10-01",465735,10,2000,"Übergang"
"Niederösterreich","2000-11-01",312449,11,2000,"Übergang"
"Niederösterreich","2000-12-01",295048,12,2000,"Winter_Haupt"
"Niederösterreich","2001-01-01",311708,1,2001,"Winter_Haupt"
"Niederösterreich","2001-02-01",331703,2,2001,"Winter_Haupt"
"Niederösterreich","2001-03-01",347523,3,2001,"Winter_Haupt"
"Niederösterreich","2001-04-01",412224,4,2001,"Übergang"
"Niederösterreich","2001-05-01",562762,5,2001,"Sommer_Neben"
"Niederösterreich","2001-06-01",608166,6,2001,"Sommer_Neben"
"Niederösterreich","2001-07-01",681586,7,2001,"Sommer_Haupt"
"Niederösterreich","2001-08-01",749511,8,2001,"Sommer_Haupt"
"Niederösterreich","2001-09-01",576395,9,2001,"Sommer_Neben"
"Niederösterreich","2001-10-01",475140,10,2001,"Übergang"
"Niederösterreich","2001-11-01",300063,11,2001,"Übergang"
"Niederösterreich","2001-12-01",286890,12,2001,"Winter_Haupt"
"Niederösterreich","2002-01-01",298678,1,2002,"Winter_Haupt"
"Niederösterreich","2002-02-01",320023,2,2002,"Winter_Haupt"
"Niederösterreich","2002-03-01",358186,3,2002,"Winter_Haupt"
"Niederösterreich","2002-04-01",379351,4,2002,"Übergang"
"Niederösterreich","2002-05-01",570144,5,2002,"Sommer_Neben"
"Niederösterreich","2002-06-01",580469,6,2002,"Sommer_Neben"
"Niederösterreich","2002-07-01",674027,7,2002,"Sommer_Haupt"
"Niederösterreich","2002-08-01",664944,8,2002,"Sommer_Haupt"
"Niederösterreich","2002-09-01",553031,9,2002,"Sommer_Neben"
"Niederösterreich","2002-10-01",456568,10,2002,"Übergang"
"Niederösterreich","2002-11-01",291019,11,2002,"Übergang"
"Niederösterreich","2002-12-01",285824,12,2002,"Winter_Haupt"
"Niederösterreich","2003-01-01",301681,1,2003,"Winter_Haupt"
"Niederösterreich","2003-02-01",333584,2,2003,"Winter_Haupt"
"Niederösterreich","2003-03-01",331715,3,2003,"Winter_Haupt"
"Niederösterreich","2003-04-01",388398,4,2003,"Übergang"
"Niederösterreich","2003-05-01",546414,5,2003,"Sommer_Neben"
"Niederösterreich","2003-06-01",592741,6,2003,"Sommer_Neben"
"Niederösterreich","2003-07-01",657634,7,2003,"Sommer_Haupt"
"Niederösterreich","2003-08-01",743517,8,2003,"Sommer_Haupt"
"Niederösterreich","2003-09-01",615141,9,2003,"Sommer_Neben"
"Niederösterreich","2003-10-01",474844,10,2003,"Übergang"
"Niederösterreich","2003-11-01",321754,11,2003,"Übergang"
"Niederösterreich","2003-12-01",312963,12,2003,"Winter_Haupt"
"Niederösterreich","2004-01-01",328651,1,2004,"Winter_Haupt"
"Niederösterreich","2004-02-01",348576,2,2004,"Winter_Haupt"
"Niederösterreich","2004-03-01",380284,3,2004,"Winter_Haupt"
"Niederösterreich","2004-04-01",416526,4,2004,"Übergang"
"Niederösterreich","2004-05-01",572841,5,2004,"Sommer_Neben"
"Niederösterreich","2004-06-01",607720,6,2004,"Sommer_Neben"
"Niederösterreich","2004-07-01",671929,7,2004,"Sommer_Haupt"
"Niederösterreich","2004-08-01",755994,8,2004,"Sommer_Haupt"
"Niederösterreich","2004-09-01",615295,9,2004,"Sommer_Neben"
"Niederösterreich","2004-10-01",471857,10,2004,"Übergang"
"Niederösterreich","2004-11-01",336029,11,2004,"Übergang"
"Niederösterreich","2004-12-01",319753,12,2004,"Winter_Haupt"
"Niederösterreich","2005-01-01",322537,1,2005,"Winter_Haupt"
"Niederösterreich","2005-02-01",343692,2,2005,"Winter_Haupt"
"Niederösterreich","2005-03-01",372498,3,2005,"Winter_Haupt"
"Niederösterreich","2005-04-01",407462,4,2005,"Übergang"
"Niederösterreich","2005-05-01",570755,5,2005,"Sommer_Neben"
"Niederösterreich","2005-06-01",602648,6,2005,"Sommer_Neben"
"Niederösterreich","2005-07-01",682178,7,2005,"Sommer_Haupt"
"Niederösterreich","2005-08-01",739765,8,2005,"Sommer_Haupt"
"Niederösterreich","2005-09-01",625503,9,2005,"Sommer_Neben"
"Niederösterreich","2005-10-01",496091,10,2005,"Übergang"
"Niederösterreich","2005-11-01",338690,11,2005,"Übergang"
"Niederösterreich","2005-12-01",338818,12,2005,"Winter_Haupt"
"Niederösterreich","2006-01-01",347838,1,2006,"Winter_Haupt"
"Niederösterreich","2006-02-01",361457,2,2006,"Winter_Haupt"
"Niederösterreich","2006-03-01",397612,3,2006,"Winter_Haupt"
"Niederösterreich","2006-04-01",442264,4,2006,"Übergang"
"Niederösterreich","2006-05-01",576864,5,2006,"Sommer_Neben"
"Niederösterreich","2006-06-01",619265,6,2006,"Sommer_Neben"
"Niederösterreich","2006-07-01",694567,7,2006,"Sommer_Haupt"
"Niederösterreich","2006-08-01",737163,8,2006,"Sommer_Haupt"
"Niederösterreich","2006-09-01",634269,9,2006,"Sommer_Neben"
"Niederösterreich","2006-10-01",528080,10,2006,"Übergang"
"Niederösterreich","2006-11-01",376164,11,2006,"Übergang"
"Niederösterreich","2006-12-01",355991,12,2006,"Winter_Haupt"
"Niederösterreich","2007-01-01",340051,1,2007,"Winter_Haupt"
"Niederösterreich","2007-02-01",366259,2,2007,"Winter_Haupt"
"Niederösterreich","2007-03-01",414504,3,2007,"Winter_Haupt"
"Niederösterreich","2007-04-01",475922,4,2007,"Übergang"
"Niederösterreich","2007-05-01",585662,5,2007,"Sommer_Neben"
"Niederösterreich","2007-06-01",653320,6,2007,"Sommer_Neben"
"Niederösterreich","2007-07-01",724312,7,2007,"Sommer_Haupt"
"Niederösterreich","2007-08-01",782985,8,2007,"Sommer_Haupt"
"Niederösterreich","2007-09-01",649282,9,2007,"Sommer_Neben"
"Niederösterreich","2007-10-01",543874,10,2007,"Übergang"
"Niederösterreich","2007-11-01",405420,11,2007,"Übergang"
"Niederösterreich","2007-12-01",389376,12,2007,"Winter_Haupt"
"Niederösterreich","2008-01-01",369691,1,2008,"Winter_Haupt"
"Niederösterreich","2008-02-01",411973,2,2008,"Winter_Haupt"
"Niederösterreich","2008-03-01",430105,3,2008,"Winter_Haupt"
"Niederösterreich","2008-04-01",471901,4,2008,"Übergang"
"Niederösterreich","2008-05-01",655690,5,2008,"Sommer_Neben"
"Niederösterreich","2008-06-01",639822,6,2008,"Sommer_Neben"
"Niederösterreich","2008-07-01",750915,7,2008,"Sommer_Haupt"
"Niederösterreich","2008-08-01",786076,8,2008,"Sommer_Haupt"
"Niederösterreich","2008-09-01",656501,9,2008,"Sommer_Neben"
"Niederösterreich","2008-10-01",559268,10,2008,"Übergang"
"Niederösterreich","2008-11-01",406403,11,2008,"Übergang"
"Niederösterreich","2008-12-01",391244,12,2008,"Winter_Haupt"
"Niederösterreich","2009-01-01",381953,1,2009,"Winter_Haupt"
"Niederösterreich","2009-02-01",403669,2,2009,"Winter_Haupt"
"Niederösterreich","2009-03-01",423351,3,2009,"Winter_Haupt"
"Niederösterreich","2009-04-01",470292,4,2009,"Übergang"
"Niederösterreich","2009-05-01",612469,5,2009,"Sommer_Neben"
"Niederösterreich","2009-06-01",617492,6,2009,"Sommer_Neben"
"Niederösterreich","2009-07-01",712709,7,2009,"Sommer_Haupt"
"Niederösterreich","2009-08-01",798798,8,2009,"Sommer_Haupt"
"Niederösterreich","2009-09-01",677596,9,2009,"Sommer_Neben"
"Niederösterreich","2009-10-01",561717,10,2009,"Übergang"
"Niederösterreich","2009-11-01",399709,11,2009,"Übergang"
"Niederösterreich","2009-12-01",381914,12,2009,"Winter_Haupt"
"Niederösterreich","2010-01-01",372276,1,2010,"Winter_Haupt"
"Niederösterreich","2010-02-01",402328,2,2010,"Winter_Haupt"
"Niederösterreich","2010-03-01",435484,3,2010,"Winter_Haupt"
"Niederösterreich","2010-04-01",463542,4,2010,"Übergang"
"Niederösterreich","2010-05-01",615109,5,2010,"Sommer_Neben"
"Niederösterreich","2010-06-01",637641,6,2010,"Sommer_Neben"
"Niederösterreich","2010-07-01",733516,7,2010,"Sommer_Haupt"
"Niederösterreich","2010-08-01",787601,8,2010,"Sommer_Haupt"
"Niederösterreich","2010-09-01",662938,9,2010,"Sommer_Neben"
"Niederösterreich","2010-10-01",563256,10,2010,"Übergang"
"Niederösterreich","2010-11-01",421609,11,2010,"Übergang"
"Niederösterreich","2010-12-01",381538,12,2010,"Winter_Haupt"
"Niederösterreich","2011-01-01",373632,1,2011,"Winter_Haupt"
"Niederösterreich","2011-02-01",404873,2,2011,"Winter_Haupt"
"Niederösterreich","2011-03-01",434381,3,2011,"Winter_Haupt"
"Niederösterreich","2011-04-01",493107,4,2011,"Übergang"
"Niederösterreich","2011-05-01",630963,5,2011,"Sommer_Neben"
"Niederösterreich","2011-06-01",679172,6,2011,"Sommer_Neben"
"Niederösterreich","2011-07-01",760267,7,2011,"Sommer_Haupt"
"Niederösterreich","2011-08-01",812560,8,2011,"Sommer_Haupt"
"Niederösterreich","2011-09-01",693025,9,2011,"Sommer_Neben"
"Niederösterreich","2011-10-01",580745,10,2011,"Übergang"
"Niederösterreich","2011-11-01",435452,11,2011,"Übergang"
"Niederösterreich","2011-12-01",388229,12,2011,"Winter_Haupt"
"Niederösterreich","2012-01-01",406563,1,2012,"Winter_Haupt"
"Niederösterreich","2012-02-01",403310,2,2012,"Winter_Haupt"
"Niederösterreich","2012-03-01",456461,3,2012,"Winter_Haupt"
"Niederösterreich","2012-04-01",514277,4,2012,"Übergang"
"Niederösterreich","2012-05-01",625774,5,2012,"Sommer_Neben"
"Niederösterreich","2012-06-01",653523,6,2012,"Sommer_Neben"
"Niederösterreich","2012-07-01",741924,7,2012,"Sommer_Haupt"
"Niederösterreich","2012-08-01",803441,8,2012,"Sommer_Haupt"
"Niederösterreich","2012-09-01",687205,9,2012,"Sommer_Neben"
"Niederösterreich","2012-10-01",592120,10,2012,"Übergang"
"Niederösterreich","2012-11-01",450685,11,2012,"Übergang"
"Niederösterreich","2012-12-01",400037,12,2012,"Winter_Haupt"
"Niederösterreich","2013-01-01",383241,1,2013,"Winter_Haupt"
"Niederösterreich","2013-02-01",402484,2,2013,"Winter_Haupt"
"Niederösterreich","2013-03-01",458560,3,2013,"Winter_Haupt"
"Niederösterreich","2013-04-01",479925,4,2013,"Übergang"
"Niederösterreich","2013-05-01",626434,5,2013,"Sommer_Neben"
"Niederösterreich","2013-06-01",606509,6,2013,"Sommer_Neben"
"Niederösterreich","2013-07-01",734713,7,2013,"Sommer_Haupt"
"Niederösterreich","2013-08-01",781524,8,2013,"Sommer_Haupt"
"Niederösterreich","2013-09-01",651454,9,2013,"Sommer_Neben"
"Niederösterreich","2013-10-01",570685,10,2013,"Übergang"
"Niederösterreich","2013-11-01",450983,11,2013,"Übergang"
"Niederösterreich","2013-12-01",386120,12,2013,"Winter_Haupt"
"Niederösterreich","2014-01-01",383619,1,2014,"Winter_Haupt"
"Niederösterreich","2014-02-01",404416,2,2014,"Winter_Haupt"
"Niederösterreich","2014-03-01",447167,3,2014,"Winter_Haupt"
"Niederösterreich","2014-04-01",502255,4,2014,"Übergang"
"Niederösterreich","2014-05-01",642655,5,2014,"Sommer_Neben"
"Niederösterreich","2014-06-01",674317,6,2014,"Sommer_Neben"
"Niederösterreich","2014-07-01",760767,7,2014,"Sommer_Haupt"
"Niederösterreich","2014-08-01",792924,8,2014,"Sommer_Haupt"
"Niederösterreich","2014-09-01",674529,9,2014,"Sommer_Neben"
"Niederösterreich","2014-10-01",598092,10,2014,"Übergang"
"Niederösterreich","2014-11-01",444946,11,2014,"Übergang"
"Niederösterreich","2014-12-01",397444,12,2014,"Winter_Haupt"
"Niederösterreich","2015-01-01",389899,1,2015,"Winter_Haupt"
"Niederösterreich","2015-02-01",415504,2,2015,"Winter_Haupt"
"Niederösterreich","2015-03-01",455538,3,2015,"Winter_Haupt"
"Niederösterreich","2015-04-01",499020,4,2015,"Übergang"
"Niederösterreich","2015-05-01",631682,5,2015,"Sommer_Neben"
"Niederösterreich","2015-06-01",677279,6,2015,"Sommer_Neben"
"Niederösterreich","2015-07-01",774440,7,2015,"Sommer_Haupt"
"Niederösterreich","2015-08-01",815421,8,2015,"Sommer_Haupt"
"Niederösterreich","2015-09-01",705277,9,2015,"Sommer_Neben"
"Niederösterreich","2015-10-01",585316,10,2015,"Übergang"
"Niederösterreich","2015-11-01",461647,11,2015,"Übergang"
"Niederösterreich","2015-12-01",392941,12,2015,"Winter_Haupt"
"Niederösterreich","2016-01-01",379771,1,2016,"Winter_Haupt"
"Niederösterreich","2016-02-01",421132,2,2016,"Winter_Haupt"
"Niederösterreich","2016-03-01",475116,3,2016,"Winter_Haupt"
"Niederösterreich","2016-04-01",518278,4,2016,"Übergang"
"Niederösterreich","2016-05-01",652893,5,2016,"Sommer_Neben"
"Niederösterreich","2016-06-01",645625,6,2016,"Sommer_Neben"
"Niederösterreich","2016-07-01",788933,7,2016,"Sommer_Haupt"
"Niederösterreich","2016-08-01",842888,8,2016,"Sommer_Haupt"
"Niederösterreich","2016-09-01",710211,9,2016,"Sommer_Neben"
"Niederösterreich","2016-10-01",589123,10,2016,"Übergang"
"Niederösterreich","2016-11-01",459033,11,2016,"Übergang"
"Niederösterreich","2016-12-01",419453,12,2016,"Winter_Haupt"
"Niederösterreich","2017-01-01",399150,1,2017,"Winter_Haupt"
"Niederösterreich","2017-02-01",417628,2,2017,"Winter_Haupt"
"Niederösterreich","2017-03-01",488407,3,2017,"Winter_Haupt"
"Niederösterreich","2017-04-01",552591,4,2017,"Übergang"
"Niederösterreich","2017-05-01",681413,5,2017,"Sommer_Neben"
"Niederösterreich","2017-06-01",711679,6,2017,"Sommer_Neben"
"Niederösterreich","2017-07-01",824304,7,2017,"Sommer_Haupt"
"Niederösterreich","2017-08-01",865980,8,2017,"Sommer_Haupt"
"Niederösterreich","2017-09-01",725908,9,2017,"Sommer_Neben"
"Niederösterreich","2017-10-01",601576,10,2017,"Übergang"
"Niederösterreich","2017-11-01",468901,11,2017,"Übergang"
"Niederösterreich","2017-12-01",444076,12,2017,"Winter_Haupt"
"Niederösterreich","2018-01-01",419967,1,2018,"Winter_Haupt"
"Niederösterreich","2018-02-01",439045,2,2018,"Winter_Haupt"
"Niederösterreich","2018-03-01",501759,3,2018,"Winter_Haupt"
"Niederösterreich","2018-04-01",562668,4,2018,"Übergang"
"Niederösterreich","2018-05-01",689026,5,2018,"Sommer_Neben"
"Niederösterreich","2018-06-01",723548,6,2018,"Sommer_Neben"
"Niederösterreich","2018-07-01",840885,7,2018,"Sommer_Haupt"
"Niederösterreich","2018-08-01",896017,8,2018,"Sommer_Haupt"
"Niederösterreich","2018-09-01",739989,9,2018,"Sommer_Neben"
"Niederösterreich","2018-10-01",637877,10,2018,"Übergang"
"Niederösterreich","2018-11-01",488978,11,2018,"Übergang"
"Niederösterreich","2018-12-01",478769,12,2018,"Winter_Haupt"
"Niederösterreich","2019-01-01",430658,1,2019,"Winter_Haupt"
"Niederösterreich","2019-02-01",457865,2,2019,"Winter_Haupt"
"Niederösterreich","2019-03-01",507100,3,2019,"Winter_Haupt"
"Niederösterreich","2019-04-01",576558,4,2019,"Übergang"
"Niederösterreich","2019-05-01",700860,5,2019,"Sommer_Neben"
"Niederösterreich","2019-06-01",776000,6,2019,"Sommer_Neben"
"Niederösterreich","2019-07-01",888215,7,2019,"Sommer_Haupt"
"Niederösterreich","2019-08-01",941734,8,2019,"Sommer_Haupt"
"Niederösterreich","2019-09-01",742924,9,2019,"Sommer_Neben"
"Niederösterreich","2019-10-01",669835,10,2019,"Übergang"
