time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2016-02-15 12:00:00,1,47.3683028045918,11.25,2016-03-01,47.71917852468235,11.6015625,6.5835804e-05
2016-02-15 12:00:00,1,47.3683028045918,11.953125,2016-03-01,47.71917852468235,12.3046875,6.15984e-05
2016-02-15 12:00:00,1,47.3683028045918,12.65625,2016-03-01,47.71917852468235,13.0078125,5.9990394e-05
2016-02-15 12:00:00,1,47.3683028045918,13.359375,2016-03-01,47.71917852468235,13.7109375,5.9458907e-05
2016-02-15 12:00:00,1,47.3683028045918,14.0625,2016-03-01,47.71917852468235,14.4140625,5.215407e-05
2016-02-15 12:00:00,1,47.3683028045918,14.765625,2016-03-01,47.71917852468235,15.1171875,3.9963346e-05
2016-02-15 12:00:00,1,47.3683028045918,15.46875,2016-03-01,47.71917852468235,15.8203125,2.5257306e-05
2016-02-15 12:00:00,1,47.3683028045918,16.171875,2016-03-01,47.71917852468235,16.5234375,1.7027669e-05
2016-02-15 12:00:00,1,47.3683028045918,16.875,2016-03-01,47.71917852468235,17.2265625,1.5054109e-05
2016-02-15 12:00:00,1,48.0700542447729,9.84375,2016-03-01,48.4209299241393,10.1953125,9.730985e-05
2016-02-15 12:00:00,1,48.0700542447729,10.546875,2016-03-01,48.4209299241393,10.8984375,8.845813e-05
2016-02-15 12:00:00,1,48.0700542447729,11.25,2016-03-01,48.4209299241393,11.6015625,7.861459e-05
2016-02-15 12:00:00,1,48.0700542447729,11.953125,2016-03-01,48.4209299241393,12.3046875,7.374892e-05
2016-02-15 12:00:00,1,48.0700542447729,12.65625,2016-03-01,48.4209299241393,13.0078125,7.272601e-05
2016-02-15 12:00:00,1,48.0700542447729,13.359375,2016-03-01,48.4209299241393,13.7109375,7.387916e-05
2016-02-15 12:00:00,1,48.0700542447729,14.0625,2016-03-01,48.4209299241393,14.4140625,6.3546664e-05
2016-02-15 12:00:00,1,48.0700542447729,14.765625,2016-03-01,48.4209299241393,15.1171875,4.8784295e-05
2016-02-15 12:00:00,1,48.0700542447729,15.46875,2016-03-01,48.4209299241393,15.8203125,3.2221724e-05
2016-02-15 12:00:00,1,48.0700542447729,16.171875,2016-03-01,48.4209299241393,16.5234375,2.0664243e-05
2016-02-15 12:00:00,1,48.0700542447729,16.875,2016-03-01,48.4209299241393,17.2265625,1.9052874e-05
2016-02-15 12:00:00,1,48.7718056035057,9.84375,2016-03-01,49.1226812399619,10.1953125,7.181025e-05
2016-02-15 12:00:00,1,48.7718056035057,10.546875,2016-03-01,49.1226812399619,10.8984375,6.6009256e-05
2016-02-15 12:00:00,1,48.7718056035057,11.25,2016-03-01,49.1226812399619,11.6015625,6.0300077e-05
2016-02-15 12:00:00,1,48.7718056035057,11.953125,2016-03-01,49.1226812399619,12.3046875,6.039709e-05
2016-02-15 12:00:00,1,48.7718056035057,12.65625,2016-03-01,49.1226812399619,13.0078125,7.013549e-05
2016-02-15 12:00:00,1,48.7718056035057,13.359375,2016-03-01,49.1226812399619,13.7109375,7.3735035e-05
2016-02-15 12:00:00,1,48.7718056035057,14.0625,2016-03-01,49.1226812399619,14.4140625,6.997509e-05
2016-02-15 12:00:00,1,48.7718056035057,14.765625,2016-03-01,49.1226812399619,15.1171875,5.771977e-05
2016-02-15 12:00:00,1,48.7718056035057,15.46875,2016-03-01,49.1226812399619,15.8203125,4.231187e-05
2016-02-15 12:00:00,1,48.7718056035057,16.171875,2016-03-01,49.1226812399619,16.5234375,2.8659018e-05
2016-02-15 12:00:00,1,48.7718056035057,16.875,2016-03-01,49.1226812399619,17.2265625,2.5303047e-05
2016-03-16 12:00:00,0,46.6665512870549,9.84375,2016-03-01,46.3156754915261,9.4921875,2.9746938e-05
2016-03-16 12:00:00,0,46.6665512870549,10.546875,2016-03-01,46.3156754915261,10.1953125,3.0161327e-05
2016-03-16 12:00:00,0,46.6665512870549,11.25,2016-03-01,46.3156754915261,10.8984375,3.0095103e-05
2016-03-16 12:00:00,0,46.6665512870549,11.953125,2016-03-01,46.3156754915261,11.6015625,3.074047e-05
2016-03-16 12:00:00,0,46.6665512870549,12.65625,2016-03-01,46.3156754915261,12.3046875,3.2846765e-05
2016-03-16 12:00:00,0,46.6665512870549,13.359375,2016-03-01,46.3156754915261,13.0078125,3.797723e-05
2016-03-16 12:00:00,0,46.6665512870549,14.0625,2016-03-01,46.3156754915261,13.7109375,3.7543403e-05
2016-03-16 12:00:00,0,46.6665512870549,14.765625,2016-03-01,46.3156754915261,14.4140625,3.7398033e-05
